*** Booting Zephyr OS build v4.0.0-rc3-87-g1bf22569fc5e ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:21.566,162] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.566,345] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.566,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.566,802] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.579,956] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.580,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.580,322] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.580,505] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.580,718] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.581,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.581,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.630,767] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.630,920] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.631,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.631,317] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.631,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.641,815] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.641,937] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.642,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.642,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.642,578] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.642,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.643,218] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.695,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.695,220] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.695,404] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.695,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.695,861] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.704,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.704,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.704,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.704,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.704,833] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.705,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.705,505] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.758,758] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.758,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.759,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.759,307] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.759,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.765,808] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.765,899] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.766,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.766,357] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.766,571] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.766,998] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.767,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.803,497] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:21.803,527] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:21.813,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.813,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.813,934] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.814,117] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.814,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.944,244] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:22.944,274] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.947,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.947,235] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 4
[00:00:22.947,265] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:22.948,944] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.949,127] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.949,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.949,798] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.950,073] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.000,610] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.000,793] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.001,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.051,391] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.051,574] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.051,757] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.051,940] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.052,215] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.052,490] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.052,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.052,947] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.053,131] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.053,314] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.053,588] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.957,794] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.957,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.958,190] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.958,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.958,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.958,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.959,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.963,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.963,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.963,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.963,592] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.963,867] <wrn> net_buf: Timeout discarded. No blocking in syswq
