*** Booting Zephyr OS build v4.0.0-rc3-87-g1bf22569fc5e ***
[00:00:00.390,899] <dbg> bttester: tester_init: Initializing tester
[00:03:20.669,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.669,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.669,494] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.669,708] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.670,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.670,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.674,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.674,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.674,652] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.674,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.675,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:28.766,906] <err> bttester_mesh: err -116
[00:03:28.766,937] <dbg> bttester: tester_rsp_with_index: service 4 opcode 20 index 0 status 1
[00:03:30.694,305] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.694,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.694,702] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.694,885] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.695,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.695,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.695,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.699,554] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.699,737] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.699,920] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.700,103] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:30.700,408] <wrn> net_buf: Timeout discarded. No blocking in syswq
