SIG_ST:0,MESH/NODE/IVU/BV-05-C,MESH
SIG_DT:4703,1,1,22,3e1402010301eea2cb5abf09080729ccdc37b30101e6
SIG_DT:4718,1,1,22,3e1402010301eea2cb5abf09080729ccdc37b30101e6
SIG_DT:4749,0,0,35,082020080729ccdc37b380010000000000000000000000000000000000000000000000
SIG_DT:4749,1,1,6,0e0401082000
SIG_DT:4749,0,0,4,0a200101
SIG_DT:4749,1,1,6,0e04010a2000
SIG_DT:4749,1,1,22,3e1402010301eea2cb5abf09080729ccdc37b30101e6
SIG_DT:4765,1,1,22,3e1402010301eea2cb5abf09080729ccdc37b30101e5
SIG_DT:4781,0,0,4,0a200100
SIG_DT:4781,1,1,6,0e04010a2000
SIG_DT:4781,0,0,35,082020080729ccdc37b380010000000000000000000000000000000000000000000000
SIG_DT:4781,1,1,6,0e0401082000
SIG_DT:4781,0,0,4,0a200101
SIG_DT:4781,1,1,6,0e04010a2000
SIG_DT:4812,0,0,4,0a200100
SIG_DT:4812,1,1,6,0e04010a2000
SIG_DT:4827,0,0,35,0820201f1e29ccdc37b302080041e10308f0c36ab647b32c4d675c5905ba0010abfe02
SIG_DT:4827,1,1,6,0e0401082000
SIG_DT:4827,0,0,4,0a200101
SIG_DT:4827,1,1,6,0e04010a2000
SIG_DT:4859,0,0,4,0a200100
SIG_DT:4859,1,1,6,0e04010a2000
SIG_DT:4859,0,0,35,0820201f1e29ccdc37b302069564405984c46b1ab884f75d9cdbf748620b00c4ff3f9d
SIG_DT:4859,1,1,6,0e0401082000
SIG_DT:4859,0,0,4,0a200101
SIG_DT:4859,1,1,6,0e04010a2000
SIG_DT:4874,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:4890,0,0,4,0a200100
SIG_DT:4890,1,1,6,0e04010a2000
SIG_DT:4890,0,0,35,0820201e1d29ccdc37b3020a3e2b818694549fa8a90a0c160dc8a30a60e892d0bab600
SIG_DT:4890,1,1,6,0e0401082000
SIG_DT:4890,0,0,4,0a200101
SIG_DT:4890,1,1,6,0e04010a2000
SIG_DT:4906,1,1,22,3e14020103017e94c475f332080729ccdc37b30201e6
SIG_DT:4921,0,0,4,0a200100
SIG_DT:4921,1,1,6,0e04010a2000
SIG_DT:4921,1,1,22,3e14020103017e94c475f332080729ccdc37b30201e6
SIG_DT:4952,1,1,22,3e14020103017e94c475f332080729ccdc37b30201e5
SIG_DT:4984,1,1,22,3e14020103017e94c475f332080729ccdc37b30201e6
SIG_DT:4999,1,1,22,3e14020103017e94c475f332080729ccdc37b30201e5
SIG_DT:5015,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e6
SIG_DT:5124,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:5171,1,1,45,3e2b0201030150019dbd0c191f1e29ccdc37b3810800416803a7dd0ff8f6de3fab4c30c4a73e435febbc1d1de5
SIG_DT:5202,1,1,45,3e2b0201030150019dbd0c191f1e29ccdc37b3810800416803a7dd0ff8f6de3fab4c30c4a73e435febbc1d1de6
SIG_DT:5234,1,1,45,3e2b02010301c2067544b0271f1e29ccdc37b3810691cacf21531d22368317e4514fbcf83884c67e4013a4c4e5
SIG_DT:5249,1,1,45,3e2b02010301c2067544b0271f1e29ccdc37b3810691cacf21531d22368317e4514fbcf83884c67e4013a4c4e6
SIG_DT:5281,1,1,44,3e2a02010301cb327f007c1b1e1d29ccdc37b3810ad530d9366a6ea5785e048d158affac757f2183059477e5
SIG_DT:5296,1,1,44,3e2a02010301cb327f007c1b1e1d29ccdc37b3810ad530d9366a6ea5785e048d158affac757f2183059477e6
SIG_DT:5327,0,0,35,082020080729ccdc37b381010000000000000000000000000000000000000000000000
SIG_DT:5327,1,1,6,0e0401082000
SIG_DT:5327,0,0,4,0a200101
SIG_DT:5327,1,1,6,0e04010a2000
SIG_DT:5327,1,1,44,3e2a02010301cb327f007c1b1e1d29ccdc37b3810ad530d9366a6ea5785e048d158affac757f2183059477e6
SIG_DT:5327,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e5
SIG_DT:5359,0,0,4,0a200100
SIG_DT:5359,1,1,6,0e04010a2000
SIG_DT:5359,0,0,4,0a200101
SIG_DT:5359,1,1,6,0e04010a2000
SIG_DT:5390,0,0,4,0a200100
SIG_DT:5390,1,1,6,0e04010a2000
SIG_DT:5390,0,0,4,0a200101
SIG_DT:5390,1,1,6,0e04010a2000
SIG_DT:5421,0,0,4,0a200100
SIG_DT:5421,1,1,6,0e04010a2000
SIG_DT:5421,0,0,35,0820201c1b29ccdc37b3030000119f051344af4932b0a0c707f86fdd9bac8d47000000
SIG_DT:5421,1,1,6,0e0401082000
SIG_DT:5421,0,0,4,0a200101
SIG_DT:5421,1,1,6,0e04010a2000
SIG_DT:5437,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e5
SIG_DT:5453,1,1,22,3e1402010301ee46daf55b14080729ccdc37b30301e6
SIG_DT:5468,0,0,4,0a200100
