*** Booting Zephyr OS build v4.0.0-rc3-87-g1bf22569fc5e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:26.990,509] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.990,753] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.994,415] <dbg> bttester_mesh: lpn_polled: LPN polled 0x0001 (retry)
[00:00:26.994,415] <dbg> bttester: tester_event: service 4 opcode 141
[00:00:26.995,361] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.995,544] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.995,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.995,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.996,215] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.079,498] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.079,559] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.079,650] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.079,681] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.079,772] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.079,925] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.349,517] <wrn> bt_mesh_lpn: No response from Friend during ReceiveWindow
[00:00:27.349,578] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.349,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.449,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.449,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.450,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.450,317] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.450,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.451,049] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.451,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.454,956] <dbg> bttester_mesh: lpn_polled: LPN polled 0x0001 (retry)
[00:00:27.454,956] <dbg> bttester: tester_event: service 4 opcode 141
[00:00:27.455,902] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.456,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.456,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.456,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.456,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.540,039] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.540,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.540,191] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.540,222] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.540,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.540,466] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.810,058] <wrn> bt_mesh_lpn: No response from Friend during ReceiveWindow
[00:00:27.810,119] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.810,272] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.910,308] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.910,430] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.910,675] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.910,858] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.911,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.911,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.911,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.915,496] <dbg> bttester_mesh: lpn_polled: LPN polled 0x0001 (retry)
[00:00:27.915,496] <dbg> bttester: tester_event: service 4 opcode 141
[00:00:27.916,442] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.916,625] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.916,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.916,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.917,297] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.000,579] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.000,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.000,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.000,762] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.000,854] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.001,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.270,599] <wrn> bt_mesh_lpn: No response from Friend during ReceiveWindow
[00:00:28.270,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.270,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.370,849] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.370,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.371,215] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.371,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.371,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.371,887] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.372,161] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.375,823] <dbg> bttester_mesh: lpn_polled: LPN polled 0x0001 (retry)
[00:00:28.375,854] <dbg> bttester: tester_event: service 4 opcode 141
[00:00:28.376,800] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.376,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.377,166] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.377,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.377,624] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.460,937] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.460,998] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.461,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.461,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.461,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.461,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.730,957] <wrn> bt_mesh_lpn: No response from Friend during ReceiveWindow
[00:00:28.731,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.731,170] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.831,207] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.831,329] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.831,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.831,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.831,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.832,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.832,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.836,212] <dbg> bttester_mesh: lpn_polled: LPN polled 0x0001 (retry)
[00:00:28.836,212] <dbg> bttester: tester_event: service 4 opcode 141
[00:00:28.837,188] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.837,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.837,554] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.837,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.838,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.921,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.921,356] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.921,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.921,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.921,569] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.921,722] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.191,314] <wrn> bt_mesh_lpn: No response from Friend during ReceiveWindow
[00:00:29.191,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.191,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.291,412] <err> bt_mesh_lpn: No response from Friend after 6 retries
[00:00:29.291,473] <dbg> bttester_mesh: lpn_terminated: Friendship (as LPN) lost with Friend 0x0001
[00:00:29.291,503] <dbg> bttester: tester_event: service 4 opcode 140
[00:00:29.745,239] <dbg> bttester: cmd_handler: cmd service 4 opcode 14 index 0
[00:00:29.745,269] <dbg> bttester_mesh: lpn_poll: 
[00:00:29.745,300] <err> bttester_mesh: Failed to send poll msg (err -11)
[00:00:29.745,300] <dbg> bttester: tester_rsp_with_index: service 4 opcode 14 index 0 status 0
[00:00:36.206,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.206,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.207,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.207,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.207,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.207,702] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.207,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.211,853] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.212,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.212,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.212,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:36.212,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.291,687] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.291,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.292,053] <dbg> bttester_mesh: net_recv_ev: ttl 0x00 ctl 0x01 src 0x0002 dst 0xfffd payload_len 11
[00:00:37.292,083] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:37.294,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.294,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.294,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.294,586] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.294,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.298,889] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.299,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.299,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.299,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.299,743] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.394,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.394,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.394,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.395,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.395,111] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.395,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:38.398,864] <wrn> bt_mesh_lpn: No acceptable Friend Offers received
[00:00:38.398,925] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:38.399,108] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.231,903] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.232,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.232,299] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.232,452] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.232,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.233,154] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.233,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.237,274] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.237,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.237,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.237,823] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.238,128] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.399,108] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.399,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.399,475] <dbg> bttester_mesh: net_recv_ev: ttl 0x00 ctl 0x01 src 0x0002 dst 0xfffd payload_len 11
[00:00:46.399,505] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:46.401,489] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.401,641] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.401,855] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.402,038] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.402,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.406,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.406,494] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.406,677] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.406,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.407,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.502,258] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.502,319] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.502,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.502,471] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.502,532] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.502,685] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:47.506,347] <wrn> bt_mesh_lpn: No acceptable Friend Offers received
[00:00:47.506,408] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:47.506,713] <wrn> net_buf: Timeout discarded. No blocking in syswq
