*** Booting Zephyr OS build v4.0.0-rc3-87-g1bf22569fc5e ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:22.343,566] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.343,597] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.383,636] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.383,697] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.439,147] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.439,178] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.478,271] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.478,271] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.533,691] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 12
[00:00:22.533,691] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.536,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.536,346] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 60
[00:00:22.536,376] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:22.548,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.548,797] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.548,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.549,194] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.549,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.604,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.604,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.604,858] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.605,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.605,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.626,831] <dbg> bttester: cmd_handler: cmd service 4 opcode 24 index 0
[00:00:23.626,892] <dbg> bttester_mesh: config_default_ttl_get: 
[00:00:23.627,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.627,624] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.627,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.627,990] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.628,204] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.628,479] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.664,154] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 15
[00:00:23.664,154] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:23.666,748] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 3
[00:00:23.666,778] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:23.686,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.686,462] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.686,737] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.742,462] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.742,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.742,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.743,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.743,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.743,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.743,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.744,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.744,201] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.744,384] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.744,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.813,934] <dbg> bttester: cmd_handler: cmd service 4 opcode 25 index 0
[00:00:24.813,995] <dbg> bttester_mesh: config_default_ttl_set: 
[00:00:24.814,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.814,849] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.815,277] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.815,490] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.815,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.816,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.862,609] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 15
[00:00:24.862,609] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:24.865,142] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 3
[00:00:24.865,173] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:24.875,091] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.875,305] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.875,549] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.927,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.927,490] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.927,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.927,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.928,161] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.928,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.928,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.928,894] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.929,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.929,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.929,534] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.823,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.823,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.823,638] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.823,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.824,035] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.824,462] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.824,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.828,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.828,704] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.828,918] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.829,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.829,406] <wrn> net_buf: Timeout discarded. No blocking in syswq
