*** Booting Zephyr OS build v3.7.0-4790-g6f64f7755796 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:17.905,792] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.905,853] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.906,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.906,463] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.906,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.906,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.910,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.910,675] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.910,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.910,858] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.910,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.911,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.911,132] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.911,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.911,315] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.911,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.100,738] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.100,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.101,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.101,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.101,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.101,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.101,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.101,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.101,837] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.101,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.101,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.102,111] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.156,646] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.156,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.156,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.156,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.156,982] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.157,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.157,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.157,196] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.157,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.157,470] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.194,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.194,854] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.195,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.195,068] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.195,129] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.195,251] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.195,343] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.195,495] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.195,983] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.196,044] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.196,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.196,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.200,256] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.200,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.200,317] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.200,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.200,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.200,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.200,714] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.200,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.200,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.201,049] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.226,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.226,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.226,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.226,684] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.226,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.226,837] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.226,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.227,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.227,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.227,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.227,539] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.227,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.231,384] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.231,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.231,475] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.231,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.231,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.231,781] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.231,872] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.231,933] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.232,055] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.232,177] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.431,274] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.431,396] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.431,579] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.431,610] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.431,671] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.431,793] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.431,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.431,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.432,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.432,434] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.432,556] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.432,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,232] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,445] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,506] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,781] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.494,903] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.519,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.519,317] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.519,500] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.519,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.519,592] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.519,714] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.519,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.519,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.520,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.520,446] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.520,538] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.520,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.570,068] <dbg> bttester_mesh: prov_node_added: net_idx 0x0000 addr 0x0001 num_elem 1
[00:00:18.836,639] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:18.837,188] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.837,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.837,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.837,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.837,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.837,554] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.837,646] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.837,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.837,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.837,982] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.791,351] <dbg> bttester_mesh: composition_data_get: 
[00:00:21.791,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.791,931] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.791,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.792,022] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.792,175] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.792,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.792,327] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.792,816] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.792,846] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.792,968] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.793,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.839,630] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.839,691] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.839,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.839,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.839,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.840,026] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.840,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.840,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.840,301] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.840,423] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.989,135] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.027,587] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.067,016] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 14
[00:00:22.069,549] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.069,793] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 26
[00:00:22.075,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.075,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.075,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.076,019] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.076,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.076,232] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.076,538] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.076,599] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.076,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.076,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.137,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.137,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.137,939] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.138,061] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.138,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.138,214] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.138,305] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.138,366] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.138,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.138,641] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.224,426] <dbg> bttester_mesh: composition_data_get: 
[00:00:22.224,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.225,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.225,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.225,128] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.225,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.225,372] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.225,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.225,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.225,921] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.226,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.226,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,240] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,423] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,576] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.284,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.379,028] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.418,029] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.457,000] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.512,512] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.552,032] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.607,452] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 12
[00:00:22.609,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.610,107] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 60
[00:00:22.622,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.622,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.622,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.622,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.622,589] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.622,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.623,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.623,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.623,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.623,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.677,215] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.677,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.677,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.677,459] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.677,551] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.677,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.677,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.677,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.677,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.678,039] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.891,754] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.891,998] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.892,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.892,089] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.892,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.892,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.892,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.892,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.892,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.892,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.893,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.949,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.949,951] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.950,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.950,103] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.950,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.950,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.950,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.950,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.950,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.950,683] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.062,744] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:24.065,673] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.065,856] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 4
[00:00:24.067,138] <dbg> bttester_mesh: rpr_scan_caps_get: Remote Provisioning scan capabilities of 0x0003:
[00:00:24.067,138] <dbg> bttester_mesh: rpr_scan_caps_get: 	Max devices:     4
[00:00:24.067,169] <dbg> bttester_mesh: rpr_scan_caps_get: 	Active scanning: true
[00:00:24.067,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.067,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.067,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.068,084] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.068,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.068,298] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.068,695] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.068,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.068,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.068,969] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.122,192] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.122,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.122,314] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.122,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.122,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.122,589] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.122,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.122,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.122,863] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.123,016] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.757,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.757,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.758,148] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.758,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.758,270] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.758,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.758,483] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.758,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.759,094] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.759,155] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.759,246] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.759,399] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,244] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,366] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,610] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,671] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.763,946] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.167,297] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.167,510] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.167,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.167,633] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.167,755] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.167,846] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.167,938] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.168,273] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.168,304] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.168,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.168,548] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.218,536] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.218,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.218,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.218,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.218,841] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.218,933] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.219,024] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.219,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.219,207] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.219,329] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.228,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.228,851] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.229,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.229,064] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.229,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.229,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.229,339] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.229,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.229,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.230,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.230,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.230,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.250,274] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0003 payload_len 7
[00:00:26.285,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.285,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.286,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.286,163] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.286,254] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.286,346] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.286,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.286,590] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.286,712] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.286,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.520,324] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 14
[00:00:26.522,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.523,101] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 6
[00:00:26.525,207] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.525,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.525,299] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.525,421] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.525,543] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.525,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.526,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.526,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.526,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.526,367] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.560,333] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
