*** Booting Zephyr OS build v4.0.0-rc3-87-g1bf22569fc5e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:20.902,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.903,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.912,017] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.912,139] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.912,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.912,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.912,811] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.913,177] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.913,452] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.965,423] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.965,576] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.965,789] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.965,972] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.966,247] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.973,480] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.973,602] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.973,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.974,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.974,273] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.974,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.974,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.027,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.027,984] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.028,198] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.028,381] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.028,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.034,881] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.035,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.035,247] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.035,430] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.035,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.036,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.036,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.055,969] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:21.055,999] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:21.094,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.094,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.094,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.094,787] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.095,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.803,405] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:21.803,436] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:21.806,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.806,274] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:21.806,274] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:21.807,983] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.808,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.808,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.808,807] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.809,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.858,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.858,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.858,856] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.911,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.911,163] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.911,376] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.911,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.911,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.912,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.912,353] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.912,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.912,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.912,933] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.913,208] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.919,158] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.919,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.919,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.919,738] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.919,952] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.920,379] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.920,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.979,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.979,278] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.979,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.979,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.979,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.981,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.981,262] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.981,506] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.981,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.981,964] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.982,391] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.982,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.039,001] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.039,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.039,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.039,611] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.039,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.043,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.043,273] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.043,518] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.043,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.043,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.044,464] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.044,708] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.102,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.102,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.103,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.103,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.103,576] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.104,827] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.104,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.105,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.105,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.105,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.106,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.106,292] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.164,184] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.164,367] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.164,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.164,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.165,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.166,259] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.166,381] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.166,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.166,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.167,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.167,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.167,816] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.225,830] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.226,013] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.226,196] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.226,379] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.226,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.227,874] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.228,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.228,271] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.228,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.228,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.228,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.229,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.268,615] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:22.268,646] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.285,675] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.285,827] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.286,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.286,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.286,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.811,157] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:22.811,187] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.813,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.814,025] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:22.814,025] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:22.815,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.815,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.816,131] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.816,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.816,772] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.871,795] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.872,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.872,222] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.921,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.922,119] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.922,332] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.922,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.922,790] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.923,065] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.923,309] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.923,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.923,706] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.923,889] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.924,163] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.805,053] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:23.805,084] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:23.807,708] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.807,922] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:23.807,922] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:23.810,241] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.810,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.810,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.811,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.811,401] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.870,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.871,154] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.871,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.931,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.931,823] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.932,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.932,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.932,525] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.932,800] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.933,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.933,258] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.933,471] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.933,868] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.934,112] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.984,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.984,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.984,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.984,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.985,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.994,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.994,445] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.994,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.994,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.995,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.995,452] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.995,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.056,030] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.056,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.056,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.056,610] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.056,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.057,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.057,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.057,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.057,800] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.058,197] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.058,471] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.082,427] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:24.082,489] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:24.115,112] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.115,264] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.115,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.115,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.115,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.796,081] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:24.796,112] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:24.798,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.798,950] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:24.798,980] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:24.800,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.800,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.801,055] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.801,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.801,757] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.848,815] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.849,029] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.849,243] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.897,399] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.897,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.897,766] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.897,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.898,223] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.898,498] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.898,773] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.898,956] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.899,139] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.899,322] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.899,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.909,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.909,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.909,790] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.909,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.910,186] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.910,766] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.911,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.957,305] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.957,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.957,672] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.957,855] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.958,160] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.971,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.971,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.971,679] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.971,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.972,076] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.972,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.972,778] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.029,693] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.029,846] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.030,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.030,487] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.030,761] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.032,928] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.033,111] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.033,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.033,538] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.033,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.034,271] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.034,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.086,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.087,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.087,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.087,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.087,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.094,940] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.095,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.095,306] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.095,489] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.095,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.096,191] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.096,466] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.157,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.158,020] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.158,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.158,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.158,691] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.158,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.159,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.159,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.159,606] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.159,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.160,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.214,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.214,202] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.214,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.214,599] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.214,874] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.221,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.221,191] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.221,435] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.221,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.221,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.222,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.222,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.244,171] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:25.244,201] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:25.271,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.271,545] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.271,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.271,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.272,216] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.310,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.310,852] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.311,126] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.311,309] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.311,523] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.311,889] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.312,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.315,979] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.316,131] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.316,345] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.316,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.316,833] <wrn> net_buf: Timeout discarded. No blocking in syswq
